Fecha	Fraude	Incidencias y Fallas
2021-02-17	0,00	0,00
2021-02-18	0,00	0,00
2021-02-19	0,00	0,00
2021-02-22	176,11	0,00
2021-02-23	0,00	0,00
2021-02-24	0,00	0,00
2021-02-25	0,00	0,00
2021-02-26	0,00	0,00
2021-03-01	0,00	55314,56
2021-03-02	0,00	2154,81
2021-03-03	0,00	6,04
2021-03-04	0,00	0,00
2021-03-05	0,00	51,21
2021-03-08	0,00	590,24
2021-03-09	0,00	1611,99
2021-03-10	0,00	0,00
2021-03-11	0,00	0,00
2021-03-12	0,00	0,00
2021-03-15	0,00	0,00
2021-03-16	0,00	0,00
2021-03-17	0,00	0,00
2021-03-18	0,00	0,00
2021-03-19	0,00	0,00
2021-03-22	0,00	0,00
2021-03-23	0,00	0,00
2021-03-24	0,00	0,00
2021-03-25	0,00	0,00
2021-03-26	0,00	0,00
2021-03-29	0,00	0,00
2021-03-30	0,00	0,00
2021-03-31	0,00	0,00
2021-04-01	0,00	359,17
2021-04-02	0,00	16,54
2021-04-05	0,00	201,69
2021-04-06	0,00	11,98
2021-04-07	0,00	40,29
2021-04-08	0,00	95,68
2021-04-09	0,00	48,91
2021-04-12	0,00	0,00
2021-04-13	0,00	0,00
2021-04-14	0,00	0,00
2021-04-15	0,00	0,00
2021-04-16	0,00	0,00
2021-04-19	0,00	0,80
2021-04-20	0,00	0,00
2021-04-21	0,00	0,00
2021-04-22	0,00	22,85
2021-04-23	0,00	0,32
2021-04-26	0,00	22,72
2021-04-27	14,64	0,00
2021-04-28	0,00	0,00
2021-04-29	0,00	0,00
2021-04-30	0,00	0,00
2021-05-03	0,00	75,21
2021-05-04	0,00	0,00
2021-05-05	0,00	245,12
2021-05-06	0,00	35,24
2021-05-07	0,00	47,90
2021-05-10	0,00	0,70
2021-05-11	0,00	68,77
2021-05-12	0,00	1,77
2021-05-13	0,00	0,53
2021-05-14	0,00	4,62
2021-05-17	0,00	29,57
2021-05-18	0,00	0,00
2021-05-19	0,00	14,53
2021-05-20	0,00	6,99
2021-05-21	0,00	0,00
2021-05-24	0,00	0,00
2021-05-25	0,00	48,76
2021-05-26	0,00	0,00
2021-05-27	17,65	3,59
2021-05-28	0,00	0,00
2021-05-31	0,00	0,00
2021-06-01	0,00	45,40
2021-06-02	0,00	37,43
2021-06-03	0,00	2,74
2021-06-04	0,00	0,75
2021-06-07	8,05	77,45
2021-06-08	0,00	1678,14
2021-06-09	0,00	275,54
2021-06-10	11,23	19,63
2021-06-11	0,00	3,63
2021-06-14	0,00	0,00
2021-06-15	0,00	75,05
2021-06-16	0,00	33,33
2021-06-17	0,00	20,17
2021-06-18	0,00	11,27
2021-06-21	0,00	44043,92
2021-06-22	0,00	44094,47
2021-06-23	0,00	2692,04
2021-06-24	0,00	0,00
2021-06-25	18,63	117,04
2021-06-28	0,00	0,00
2021-06-29	0,00	20,06
2021-06-30	2,44	0,52
2021-07-01	0,00	14,01
2021-07-02	0,00	1,24
2021-07-05	0,00	0,00
2021-07-06	85,04	600,95
2021-07-07	0,00	70,95
2021-07-08	35,64	67,87
2021-07-09	3,18	8,62
2021-07-12	0,00	18226,87
2021-07-13	0,00	5,18
2021-07-14	6,04	8,05
2021-07-15	0,00	24,09
2021-07-16	0,00	26,25
2021-07-19	0,00	245,59
2021-07-20	0,00	0,97
2021-07-21	0,00	17,63
2021-07-22	0,00	5,30
2021-07-23	56,39	16,11
2021-07-26	4,03	62,18
2021-07-27	0,00	21,03
2021-07-28	0,00	10,12
2021-07-29	0,00	41,51
2021-07-30	0,00	26,18
2021-08-02	84,17	26557,86
2021-08-03	19,59	18,02
2021-08-04	0,30	12,52
2021-08-05	0,00	2,24
2021-08-06	0,00	4,78
2021-08-09	0,00	102,31
2021-08-10	23,59	19483,46
2021-08-11	0,00	3,75
2021-08-12	0,00	36,27
2021-08-13	0,00	10,02
2021-08-16	0,00	47,73
2021-08-17	0,00	16,24
2021-08-18	43,56	6,07
2021-08-19	0,00	106,01
2021-08-20	0,00	0,73
2021-08-23	0,00	46,27
2021-08-24	0,00	10,64
2021-08-25	0,00	0,85
2021-08-26	0,00	3,36
2021-08-27	0,00	0,86
2021-08-30	0,00	61,29
2021-08-31	52,08	0,00
2021-09-01	2,58	37,11
2021-09-02	0,00	0,53
2021-09-03	5,70	3,80
2021-09-06	1,07	41,56
2021-09-07	9,07	105,35
2021-09-08	0,00	99,48
2021-09-09	0,00	19,99
2021-09-10	0,00	90,79
2021-09-13	0,00	98,96
2021-09-14	0,00	218,34
2021-09-15	9,17	84,21
2021-09-16	0,00	3,04
2021-09-17	0,00	0,72
2021-09-20	0,00	65,85
2021-09-21	0,00	51,74
2021-09-22	0,00	157,57
2021-09-23	24,36	12,93
2021-09-24	21,71	5,28
2021-09-27	6,90	148,33
2021-09-28	0,00	6,10
2021-09-29	0,00	13,57
2021-09-30	0,00	11,74
2021-10-01	11,79	0,00
2021-10-04	0,00	7,38
2021-10-05	0,00	0,21
2021-10-06	14,58	1,61
2021-10-07	0,00	9,26
2021-10-08	0,00	2,69
2021-10-11	0,00	1,59
2021-10-12	0,00	0,00
2021-10-13	0,00	104,69
2021-10-14	0,00	0,00
2021-10-15	0,00	28,42
2021-10-18	0,00	11,14
2021-10-19	0,00	1,93
2021-10-20	0,00	0,33
2021-10-21	0,00	124,01
2021-10-22	0,00	0,00
2021-10-25	0,00	25,97
2021-10-26	0,00	5,25
2021-10-27	0,00	2,60
2021-10-28	0,00	49,54
2021-10-29	0,00	29,60
2021-11-01	0,00	0,00
2021-11-02	0,00	54,16
2021-11-03	0,00	4,39
2021-11-04	0,00	1,22
2021-11-05	0,00	404,42
2021-11-08	0,00	3,92
2021-11-09	0,00	20,78
2021-11-10	0,00	7,95
2021-11-11	0,00	1,84
2021-11-12	0,00	11,12
2021-11-15	0,00	37,50
2021-11-16	0,00	21,87
2021-11-17	0,00	49,72
2021-11-18	0,00	299,99
2021-11-19	0,00	2324,99
2021-11-22	0,00	0,00
2021-11-23	0,00	3362,79
2021-11-24	0,00	2,65
2021-11-25	0,00	3,95
2021-11-26	0,00	130,65
2021-11-29	0,00	47,70
2021-11-30	0,00	28,28
2021-12-01	0,00	0,00
2021-12-02	0,00	0,00
2021-12-03	0,00	0,00
2021-12-06	0,00	0,00
2021-12-07	0,00	0,00
2021-12-08	0,00	0,00
2021-12-09	0,00	0,00
2021-12-10	0,00	0,00
2021-12-13	0,00	0,00
2021-12-14	0,00	0,00
2021-12-15	0,00	0,00
2021-12-16	0,00	0,00
2021-12-17	0,00	0,00
2021-12-20	0,00	0,00
2021-12-21	0,00	0,00
2021-12-22	0,00	0,00
2021-12-23	0,00	0,00
2021-12-24	0,00	0,00
2021-12-27	0,00	0,00
2021-12-28	0,00	0,00
2021-12-29	0,00	0,00
2021-12-30	0,00	0,00
2021-12-31	0,00	0,00
